AuthorId,Affiliation,Name
1088,"University of California, Santa Cruz",Daniel Friedman
1089,"University of California, Santa Cruz",Pascale Garaud
1090,"University of California, Santa Cruz",J. J. Garcia-Luna-Aceves
1091,"University of California, Santa Cruz",Lise Getoor
1092,"University of California, Santa Cruz",Francis X. Giraldo
1093,"University of California, Santa Cruz",Marcella Gomez
1094,"University of California, Santa Cruz",Qi Gong
1095,"University of California, Santa Cruz",Rick Graziani
1096,"University of California, Santa Cruz",Richard Edward Green
1097,"University of California, Santa Cruz",Claire Gu
1098,"University of California, Santa Cruz",Abhradeep Guha Thakurta
1099,"University of California, Santa Cruz",Rajarshi Guhaniyogi
1100,"University of California, Santa Cruz",Matthew Guthaus
1101,"University of California, Santa Cruz",Dilek Hakkani-Tur
1102,"University of California, Santa Cruz",Abhishek Halder
1103,"University of California, Santa Cruz",Brian Michael Hansen
1104,"University of California, Santa Cruz",Dr David C. Harrison
1105,"University of California, Santa Cruz",David Haussler
1106,"University of California, Santa Cruz",David Helmbold
1107,"University of California, Santa Cruz",Richard Hughey
1108,"University of California, Santa Cruz",Michael S. Isaacson
1109,"University of California, Santa Cruz",Katherine Currie Isbister
1110,"University of California, Santa Cruz",Michael John
1111,"University of California, Santa Cruz",Richard Jullig
1112,"University of California, Santa Cruz",Sung-Mo &quot;Steve&quot; Kang
1113,"University of California, Santa Cruz",Kevin Karplus
1114,"University of California, Santa Cruz",Yonatan Katznelson
1115,"University of California, Santa Cruz",Daniel H. Kim
1116,"University of California, Santa Cruz",Elise Knittle
1117,"University of California, Santa Cruz",Nobuhiko P. Kobayashi
1118,"University of California, Santa Cruz",Phokion G. Kolaitis
1119,"University of California, Santa Cruz",Athanasios Kottas
1120,"University of California, Santa Cruz",Lindsey Kuper
1121,"University of California, Santa Cruz",Sri Kurniawan
1122,"University of California, Santa Cruz",Tracy Larrabee
1123,"University of California, Santa Cruz",Tad Ander Leckman
1124,"University of California, Santa Cruz",David Lee
1125,"University of California, Santa Cruz",Dongwook Lee
1126,"University of California, Santa Cruz",Herbert Lee
1127,"University of California, Santa Cruz",Juhee Lee
1128,"University of California, Santa Cruz",Jeff LeFevre
1129,"University of California, Santa Cruz",Bob Levinson
1130,"University of California, Santa Cruz",Zehang Richard Li
1131,"University of California, Santa Cruz",Heiner Litz
1132,"University of California, Santa Cruz",Yang Liu
1133,"University of California, Santa Cruz",Suresh K Lodha
1134,"University of California, Santa Cruz",Sheldon Logan
1135,"University of California, Santa Cruz",Darrell Long
1136,"University of California, Santa Cruz",Todd M. Lowe
1137,"University of California, Santa Cruz",Robert Lund
1138,"University of California, Santa Cruz",Wesley Mackey
1139,"University of California, Santa Cruz",Jalal Mahmud
1140,"University of California, Santa Cruz",Carlos Maltzahn
1141,"University of California, Santa Cruz",Roberto Manduchi
1142,"University of California, Santa Cruz",Marc Mangel
1143,"University of California, Santa Cruz",Patrick Mantey
1144,"University of California, Santa Cruz",Michael Mateas
1145,"University of California, Santa Cruz",Charlie McDowell
1146,"University of California, Santa Cruz",Dr. Steve McGuire
1147,"University of California, Santa Cruz",Eddie Melcer
1148,"University of California, Santa Cruz",Bruno Mendes
1149,"University of California, Santa Cruz",Rachel Sarah Meyer
1150,"University of California, Santa Cruz",Ethan L. Miller
1151,"University of California, Santa Cruz",Dejan Milutinovic
1152,"University of California, Santa Cruz",Gerald Moulds
1153,"University of California, Santa Cruz",Stephan Munch
1154,"University of California, Santa Cruz",Dr. David Alexander Munday
1155,"University of California, Santa Cruz",Larissa Munishkina
1156,"University of California, Santa Cruz",John Musacchio
1157,"University of California, Santa Cruz",Ike Nassi
1158,"University of California, Santa Cruz",Sagnik Nath
1159,"University of California, Santa Cruz",Faisal Nawab
1160,"University of California, Santa Cruz",Nhan Thanh Nguyen
1161,"University of California, Santa Cruz",Narges Norouzi
1162,"University of California, Santa Cruz",Katia Obraczka
1163,"University of California, Santa Cruz",Michael M. Oye
1164,"University of California, Santa Cruz",Alex Pang
1165,"University of California, Santa Cruz",Chris Parsa
1166,"University of California, Santa Cruz",Leila Parsa
1167,"University of California, Santa Cruz",Mike Parsa
1168,"University of California, Santa Cruz",Benedict Paten
1169,"University of California, Santa Cruz",Alex Pearson
1170,"University of California, Santa Cruz",Ken Pedrotti
1171,"University of California, Santa Cruz",Stephen Petersen
1172,"University of California, Santa Cruz",Ira Pohl
1173,"University of California, Santa Cruz",Nader Pourmand
1174,"University of California, Santa Cruz",Raquel Prado
1175,"University of California, Santa Cruz",Chen Qian
1176,"University of California, Santa Cruz",Rebecca Jennifer Rashkin
1177,"University of California, Santa Cruz",Adwait Ratnaparkhi
1178,"University of California, Santa Cruz",Mason Remaley
1179,"University of California, Santa Cruz",Jose Renau
1180,"University of California, Santa Cruz",Zouheir Rezki
1181,"University of California, Santa Cruz",Abel Rodr\xc3\xadguez
1182,"University of California, Santa Cruz",Marco Rolandi
1183,"University of California, Santa Cruz",Wendy Rothwell
1184,"University of California, Santa Cruz",Hamid R. Sadjadpour
1185,"University of California, Santa Cruz",Ricardo Sanfelice
1186,"University of California, Santa Cruz",Bruno Sans\xc3\xb3
1187,"University of California, Santa Cruz",Martine Schlag
1188,"University of California, Santa Cruz",Holger Schmidt
1189,"University of California, Santa Cruz",Magy Seif El-Nasr
1190,"University of California, Santa Cruz",James Shanahan
1191,"University of California, Santa Cruz",Daniel Goodman Shapiro
1192,"University of California, Santa Cruz",Ali Shariati
1193,"University of California, Santa Cruz",Marcelo Siero
1194,"University of California, Santa Cruz",Barry Sinervo
1195,"University of California, Santa Cruz",John Skardon
1196,"University of California, Santa Cruz",Dr. Adam M. Smith
1197,"University of California, Santa Cruz",Brad Smith
1198,"University of California, Santa Cruz",Terry Smith
1199,"University of California, Santa Cruz",Tyler Rey Sorensen
1200,"University of California, Santa Cruz",Josh Stuart
1201,"University of California, Santa Cruz",Neel Sundaresan
1202,"University of California, Santa Cruz",Leila Takayama
1203,"University of California, Santa Cruz",Patrick Tantalo
1204,"University of California, Santa Cruz",Mircea Teodorescu
1205,"University of California, Santa Cruz",Terry Terhaar
1206,"University of California, Santa Cruz",Allen Van Gelder
1207,"University of California, Santa Cruz",Anujan Varma
1208,"University of California, Santa Cruz",Daniele Venturi
1209,"University of California, Santa Cruz",John Vesecky
1210,"University of California, Santa Cruz",Christopher Vollmers
1211,"University of California, Santa Cruz",Marilyn Walker
1212,"University of California, Santa Cruz",Hongyun Wang
1213,"University of California, Santa Cruz",Xin Eric Wang
1214,"University of California, Santa Cruz",Noah Wardrip-Fruin
1215,"University of California, Santa Cruz",Manfred Warmuth
1216,"University of California, Santa Cruz",Marc Weber
1217,"University of California, Santa Cruz",Michael Wehner
1218,"University of California, Santa Cruz",Claudia Andrea Wehrhahn Cort\xc3\xa9s
1219,"University of California, Santa Cruz",Linda Werner
1220,"University of California, Santa Cruz",Jim Whitehead
1221,"University of California, Santa Cruz",Steve Whittaker
1222,"University of California, Santa Cruz",Donald M. Wiberg
1223,"University of California, Santa Cruz",Alexander Wolf
1224,"University of California, Santa Cruz",Cihang Xie
1225,"University of California, Santa Cruz",Toshishige Yamada
1226,"University of California, Santa Cruz",A. Ali Yanik
1227,"University of California, Santa Cruz",Christopher Yonge
1228,"University of California, Santa Cruz",Yi Zhang
1229,"University of California, Santa Cruz",Zemin J. Zhang
1230,North Dakota State University,Anne Denton
1231,North Dakota State University,Lu Liu
1232,North Dakota State University,Jen Li
1233,North Dakota State University,Simone Ludwig
1234,North Dakota State University,Kenneth Magel
1235,North Dakota State University,M. Zubair Malik
1236,North Dakota State University,Saeed Salem
1237,North Dakota State University,Jeremy Straub
1238,North Dakota State University,Vasant Ubhaya
1239,North Dakota State University,Changhui Yan
1240,North Dakota State University,Gursimran Walia
1241,North Dakota State University,Oksana Myronovych
1242,North Dakota State University,Pratap Kotala
1243,North Dakota State University,Lan Hu
1244,North Dakota State University,Dan Kahn
1245,North Dakota State University,Joseph Latimer
1246,North Dakota State University,Alex Radermacher
1247,University of Iowa,Bijaya Adhikari
1248,University of Iowa,Octav Chipara
1249,University of Iowa,Omar Chowdhury
1250,University of Iowa,James Cremer
1251,University of Iowa,Steve Goddard
1252,University of Iowa,Juan Pablo Hourcade
1253,University of Iowa,Peng Jiang
1254,University of Iowa,Douglas W. Jones
1255,University of Iowa,Joseph K. Kearney
1256,University of Iowa,Elizabeth Kleiman
1257,University of Iowa,Guanpeng Li
1258,University of Iowa,J. Garrett Morris
1259,University of Iowa,Brandon Myers
1260,University of Iowa,Rishab Nithyanand
1261,University of Iowa,Suely Oliveira
1262,University of Iowa,Sriram Pemmaraju
1263,University of Iowa,Kyle Rector
1264,University of Iowa,Alberto Maria Segre
1265,University of Iowa,Supreeth Shastri
1266,University of Iowa,Padmini Srinivasan
1267,University of Iowa,Aaron Stump
1268,University of Iowa,Denise Szecsei
1269,University of Iowa,Cesare Tinelli
1270,University of Iowa,Kasturi R. Varadarajan
1271,University of Iowa,Tianbao Yang
1272,University of Iowa,Hantao Zhang
1273,University of Iowa,In\xc3\xa9s Zigrino Curto
1274,Missouri University of Science and Technology,Samuel Frimpong
1275,Missouri University of Science and Technology,Avah Banerjee
1276,Missouri University of Science and Technology,Nan Cen
1277,Missouri University of Science and Technology,Sajal K. Das
1278,Missouri University of Science and Technology,Michael Gosnell
1279,Missouri University of Science and Technology,Gerry Howser
1280,Missouri University of Science and Technology,Xin Liang
1281,Missouri University of Science and Technology,Jennifer Leopold
1282,Missouri University of Science and Technology,Tony Luo
1283,Missouri University of Science and Technology,Sanjay Madria
1284,Missouri University of Science and Technology,George Markowsky
1285,Missouri University of Science and Technology,Bruce McMillin
1286,Missouri University of Science and Technology,Ricardo Morales
1287,Missouri University of Science and Technology,Venkata Sriram Siddhardh Nadendla
1288,Missouri University of Science and Technology,Clayton Price
1289,Missouri University of Science and Technology,Chaman Sabharwal
1290,Missouri University of Science and Technology,Patrick Taylor
1291,Missouri University of Science and Technology,Ardhendu Tripathy
1292,Missouri University of Science and Technology,Costas Tsatsoulis
1293,Missouri University of Science and Technology,San Yeung
1294,Missouri University of Science and Technology,Peizhen Zhu
1295,Missouri University of Science and Technology,Jagannathan Sarangapani
1296,Missouri University of Science and Technology,Sahra Sedigh
1297,Missouri University of Science and Technology,Donald C. Wunsch II
1298,Missouri University of Science and Technology,Randy Canis
1299,Missouri University of Science and Technology,Sammie Bush
1300,Missouri University of Science and Technology,Perry Koob
1301,Missouri University of Science and Technology,Karl Lutzen
1302,Missouri University of Science and Technology,Josh Wilkerson
1303,Missouri University of Science and Technology,Jiadi Du
1304,Missouri University of Science and Technology,Johnathan Dunker
1305,Missouri University of Science and Technology,Md Azharul Islam
1306,Missouri University of Science and Technology,MD Azharul Islam
1307,Missouri University of Science and Technology,Yuwei Long
1308,Missouri University of Science and Technology,Venkata Praveen Madhavarapu
1309,Missouri University of Science and Technology,Prithwiraj Roy
1310,Missouri University of Science and Technology,Nikhil Vijayakumar
1311,Missouri University of Science and Technology,Henry Wong
1312,Missouri University of Science and Technology,Federico Coro
1313,Tennessee Technological University,Stephen Scott
1314,Tennessee Technological University,Ambareen Siraj
1315,Tennessee Technological University,Sheikh Ghafoor
1316,Tennessee Technological University,Akond Rahman
1317,Tennessee Technological University,Susmit Shannigrahi
1318,Tennessee Technological University,Denis Ulybyshev
1319,Tennessee Technological University,Mohammad Alam
1320,Tennessee Technological University,Mark Boshart
1321,Tennessee Technological University,Travis Brummett
1322,Tennessee Technological University,Rachel Ania Jennings
1323,Tennessee Technological University,Megan Cooper
1324,Harvard University,Frederick H. Abernathy
1325,Harvard University,Joanna Aizenberg
1326,Harvard University,B Altringer
1327,Harvard University,Nada Amin
1328,Harvard University,Ariel Amir
1329,Harvard University,Donald G.M. Anderson
1330,Harvard University,James G. Anderson
1331,Harvard University,Michael J. Aziz
1332,Harvard University,Demba Ba
1333,Harvard University,Boaz Barak
1334,Harvard University,Markus Thomas Basan
1335,Harvard University,David C. Bell
1336,Harvard University,Katia Bertoldi
1337,Harvard University,Joze Bevk
1338,Harvard University,William H. Bossert
1339,Harvard University,Karen Brennan
1340,Harvard University,Michael P. Brenner
1341,Harvard University,Roger W. Brockett
1342,University of Central Florida,Tanvir Ahmed
1343,University of Central Florida,Sarah Angell
1344,University of Central Florida,Reza Aria
1345,University of Central Florida,James K. Baker
1346,University of Central Florida,Ladislau Boloni
1347,University of Central Florida,Mainak Chatterjee
1348,University of Central Florida,Carolina Cruz-Neira
1349,University of Central Florida,Damian Dechev
1350,University of Central Florida,Hassan Foroosh
1351,University of Central Florida,Yanjie Fu
1352,University of Central Florida,Ivan Garibay
1353,University of Central Florida,Paul Gazzillo
1354,University of Central Florida,Matthew Gerber
1355,University of Central Florida,Arup Guha
1356,University of Central Florida,Zhishan Guo
1357,University of Central Florida,Mark Heinrich
1358,University of Central Florida,Sahar Hooshmand
1359,University of Central Florida,Haiyan Hu
1360,University of Central Florida,Kien A. Hua
1361,University of Central Florida,Charles E. Hughes
1362,University of Central Florida,Joseph J LaViola
1363,University of Central Florida,Gary T. Leavens
1364,University of Central Florida,Richard Leinecker
1365,University of Central Florida,Xiaoman Shawn Li
1366,University of Central Florida,Fei Liu
1367,University of Central Florida,Mark LLewellyn
1368,University of Central Florida,Niels da Vitoria Lobo
1369,University of Central Florida,Abhijit Mahalanobis
1370,University of Central Florida,Dan C. Marinescu
1371,University of Central Florida,Ryan McMahan
1372,University of Central Florida,Travis Meade
1373,University of Central Florida,Johnathan Mell
1374,University of Central Florida,David A. Mohaisen
1375,University of Central Florida,Euripides Montagne
1376,University of Central Florida,Thomas Nedorost
1377,University of Central Florida,Sumanta Pattanaik
1378,University of Central Florida,Yogesh Singh Rawat
1379,University of Central Florida,Dirk Reiners
1380,University of Central Florida,Mubarak Shah
1381,University of Central Florida,Yan Solihin
1382,University of Central Florida,Kenneth Stanley
1383,University of Central Florida,Gita Sukthankar
1384,University of Central Florida,Sean Szumlanski
1385,University of Central Florida,Sharma Thankachan
1386,University of Central Florida,Damla Turgut
1387,University of Central Florida,Liqiang Wang
1388,University of Central Florida,Jun Wang
1389,University of Central Florida,Greg Welch
1390,University of Central Florida,Elaine Weyuker
1391,University of Central Florida,Karin Whiting
1392,University of Central Florida,Pamela Wisniewski
1393,University of Central Florida,Pawel Wocjan
1394,University of Central Florida,Annie Wu
1395,University of Central Florida,Shibu Yooseph
1396,University of Central Florida,Shaojie Zhang
1397,University of Central Florida,Wei Zhang
1398,University of Central Florida,Cliff Zou
1399,"University of Maryland, Baltimore County",Tulay Adali
1400,"University of Maryland, Baltimore County",Nilanjan Banerjee
1401,"University of Maryland, Baltimore County",Adam Bargteil
1402,"University of Maryland, Baltimore County",Gary M. Carter
1403,"University of Maryland, Baltimore County",Chein-I Chang
1404,"University of Maryland, Baltimore County",Richard Chang
1405,"University of Maryland, Baltimore County",David Chapman
1406,"University of Maryland, Baltimore County",Fow-Sen Choa
1407,"University of Maryland, Baltimore County",Sanorita Dey
1408,"University of Maryland, Baltimore County",Don Engel
1409,"University of Maryland, Baltimore County",Frank Ferraro
1410,"University of Maryland, Baltimore County",Timothy Finin
1411,"University of Maryland, Baltimore County",Riadul Islam
1412,"University of Maryland, Baltimore County",Anthony Johnson
1413,"University of Maryland, Baltimore County",Anupam Joshi
1414,"University of Maryland, Baltimore County",Konstantinos Kalpakis
1415,"University of Maryland, Baltimore County",Naghmeh Karimi
1416,"University of Maryland, Baltimore County",Seung-Jun Kim
1417,"University of Maryland, Baltimore County",Chenchen Liu
1418,"University of Maryland, Baltimore County",Samuel Lomonaco
1419,"University of Maryland, Baltimore County",Cynthia Matuszek
1420,"University of Maryland, Baltimore County",Curtis R. Menyuk
1421,"University of Maryland, Baltimore County",Tinoosh Mohsenin
1422,"University of Maryland, Baltimore County",Charles Nicholas
1423,"University of Maryland, Baltimore County",Tim Oates
1424,"University of Maryland, Baltimore County",Marc Olano
1425,"University of Maryland, Baltimore County",Chintan Patel
1426,"University of Maryland, Baltimore County",Dmitri Perkins
1427,"University of Maryland, Baltimore County",Dhananjay Phatak
1428,"University of Maryland, Baltimore County",Hamed Pirsiavash
1429,"University of Maryland, Baltimore County",Ryan Robucci
1430,"University of Maryland, Baltimore County",Alan T. Sherman
1431,"University of Maryland, Baltimore County",Deepinder Sidhu
1432,"University of Maryland, Baltimore County",Ramana Vinjamuri
1433,"University of Maryland, Baltimore County",Li Yan
1434,"University of Maryland, Baltimore County",Yaacov Yesha
1435,"University of Maryland, Baltimore County",Yelena Yesha
1436,"University of Maryland, Baltimore County",Mohamed Younis
1437,"University of Maryland, Baltimore County",Ting Zhu
1438,"University of Maryland, Baltimore County",Abhijit Dutt
1439,"University of Maryland, Baltimore County",Jeremy Dixon
1440,"University of Maryland, Baltimore County",Mohammad &lsquo;Khash&rsquo; Donyaee
1441,"University of Maryland, Baltimore County",Richard Forno
1442,"University of Maryland, Baltimore County",Murat Guner
1443,"University of Maryland, Baltimore County",Prasanna Joeg
1444,"University of Maryland, Baltimore County",Ben Johnson
1445,"University of Maryland, Baltimore County",Jeannette Kartchner
1446,"University of Maryland, Baltimore County",E.F. Charles LaBerge
1447,"University of Maryland, Baltimore County",Maya Larson
1448,"University of Maryland, Baltimore County",Christopher Marron
1449,"University of Maryland, Baltimore County",Susan Mitchell
1450,"University of Maryland, Baltimore County",Ivan Sekyonda
1451,"University of Maryland, Baltimore County",Ben Shariati
1452,"University of Maryland, Baltimore County",Ergun Simsek
1453,"University of Maryland, Baltimore County",Gerald S. Tompkins
1454,"University of Maryland, Baltimore County",Fereydoon Vafaei
1455,"University of Maryland, Baltimore County",Marcella Wilson
1456,"University of Maryland, Baltimore County",Google Analytics
1457,"University of Maryland, Baltimore County",Enables Google Analytics.
1458,Mercer University,Robert A. Allen
1459,Mercer University,David L. Cozart
1460,Mercer University,Andy D. Digh
1461,Mercer University,Cynthia Robertson
1462,Mercer University,Eniye Tebekaemi
1463,Mercer University,Martin Zhao
1464,Mercer University,Cristina Petruso
1465,Mercer University,Jesse Sowell
1466,Wayne State University,Suzan Arslanturk
1467,Wayne State University,Amiangshu Bosu
1468,Wayne State University,Marco BROCANELLI
1469,Wayne State University,Monica Brockmeyer
1470,Wayne State University,Alberto Castro Hernandez
1471,Wayne State University,Ming Dong
1472,Wayne State University,Zheng Dong
1473,Wayne State University,Sorin Draghici
1474,Wayne State University,Nathan Fisher
1475,Wayne State University,Farshad Fotouhi
1476,Wayne State University,Narendra Goel
1477,Wayne State University,Daniel Grosu
1478,Wayne State University,Zhizhong Han
1479,Wayne State University,Jing Hua
1480,Wayne State University,Rhongho Jang
1481,Wayne State University,Thaer Jayyousi
1482,Wayne State University,Alexander Kotov
1483,Wayne State University,Shiyong Lu
1484,Wayne State University,Seyed Ziae Mousavi Mojab
1485,Wayne State University,Dan Ouellette
1486,Wayne State University,Thomas Palazzolo
1487,Wayne State University,Vaclav Rajlich
1488,Wayne State University,Robert Reynolds
1489,Wayne State University,Abusayeed Saifullah
1490,Wayne State University,Loren Schwiebert
1491,Wayne State University,Weisong Shi
1492,Wayne State University,Doug Witten
1493,Wayne State University,Lihao Xu
1494,Wayne State University,Zichun Zhong
1495,Wayne State University,Dongxiao Zhu
1496,George Mason University,Jan Allbeck
1497,George Mason University,Paul Ammann
1498,George Mason University,Antonios Anastasopoulos
1499,George Mason University,Kevin Andrea
1500,George Mason University,Ivan Avramovic
1501,George Mason University,Hakan Aydın
1502,George Mason University,Foteini Baldimtsi
1503,George Mason University,Daniel Barbará
1504,George Mason University,Alex Brodsky
1505,George Mason University,Songqing Chen
1506,George Mason University,Xue Chen
1507,George Mason University,Jim X. Chen
1508,George Mason University,Yue Cheng
1509,George Mason University,Sanmay Das
1510,George Mason University,Ping Deng
1511,George Mason University,Socrates Dimitriadis
1512,George Mason University,Carlotta Domeniconi
1513,George Mason University,Zoran Durić
1514,George Mason University,Yotam Gingold
1515,George Mason University,Ana Loreto Gonzalez
1516,George Mason University,Dov Gordon
1517,George Mason University,Bo Han
1518,George Mason University,Brian Hrolenok
1519,George Mason University,Brittany Johnson
1520,George Mason University,Shahnaz Kamberi
1521,George Mason University,Larry Kerschberg
1522,George Mason University,Jana Košecká
1523,George Mason University,Thomas LaToza
1524,George Mason University,Fei Li
1525,George Mason University,Jyh-Ming Lien
1526,George Mason University,Jessica Lin
1527,George Mason University,Sean Luke
1528,George Mason University,Tamara Maddox
1529,George Mason University,Daniel Menascé
1530,George Mason University,Tessema Mengistu
1531,George Mason University,Kevin Moran
1532,George Mason University,Amihai Motro
1533,George Mason University,Jeff Offutt
1534,George Mason University,Eric Osterweil
1535,George Mason University,John Otten
1536,George Mason University,Parth Pathak
1537,George Mason University,Erion Plaku
1538,George Mason University,Huzefa Rangwala
1539,George Mason University,Dana Richards
1540,George Mason University,David Rosenblum
1541,George Mason University,Katherine Russell
1542,George Mason University,Sanjeev Setia
1543,George Mason University,Amarda Shehu
1544,George Mason University,Robert Simon
1545,George Mason University,Mark Snyder
1546,George Mason University,Shvetha Soundararajan
1547,George Mason University,Gregory Stein
1548,George Mason University,Gheorghe Tecuci
1549,George Mason University,Xinyuan (Frank) Wang
1550,George Mason University,Elizabeth White
1551,George Mason University,Duminda Wijesekera
1552,George Mason University,Shuochao Yao
1553,George Mason University,Grigory Yaroslavtsev
1554,George Mason University,Lap-Fai (Craig) Yu
1555,George Mason University,Yutao Zhong
1556,University of New Hampshire,Momotaz Begum
1557,University of New Hampshire,David Benedetto
1558,University of New Hampshire,Mark Bochert
1559,University of New Hampshire,Aleksey Charapko
1560,University of New Hampshire,Michel Charpentier
1561,University of New Hampshire,Betsy Coleman
1562,University of New Hampshire,Laura Dietz
1563,University of New Hampshire,Michael Gildersleeve
1564,University of New Hampshire,Ken Graf
1565,University of New Hampshire,Alejandro Hausner
1566,University of New Hampshire,Michael Kulik
1567,University of New Hampshire,Matthew Magnusson
1568,University of New Hampshire,Benjamin Myler
1569,University of New Hampshire,Arvind Narayan
1570,University of New Hampshire,Marek Petrik
1571,University of New Hampshire,Matthew Plumlee
1572,University of New Hampshire,Wheeler Ruml
1573,University of New Hampshire,Elizabeth Varki
1574,University of New Hampshire,Dongpeng Xu
1575,University of New Hampshire,Rebecca Kibler
1576,University of New Hampshire,Scott Kitterman
1577,University of New Hampshire,Scott Valcourt
1578,University of Kansas,Arvin Agah
1579,University of Kansas,Alexandru Bardas
1580,University of Kansas,Swapan Chakrabarti
1581,University of Kansas,Drew Davidson
1582,University of Kansas,Esam El-Araby
1583,University of Kansas,Shima Fardad
1584,University of Kansas,John Gibbons
1585,University of Kansas,Morteza Hashemi
1586,University of Kansas,David Johnson
1587,University of Kansas,Taejoon Kim
1588,University of Kansas,Carlton Leuschen
1589,University of Kansas,Brian McClendon
1590,University of Kansas,John Paden
1591,University of Kansas,Fernando Rodriguez-Morales
1592,University of Kansas,Hossein Saiedian
1593,University of Kansas,Andrew Williams
1594,University of Kansas,Heechul Yun
1595,University of Kansas,Cuncong Zhong
1596,American University,Roberto Corizzo
1597,American University,Leah Ding
1598,American University,Alex Godwin
1599,American University,Nathalie Japkowicz
1600,American University,Mark Nelson
1601,American University,Mohammad Owrang Ojaboni
1602,American University,Kathleen Riley
1603,American University,Arthur Shapiro
1604,American University,Michael Treanor
1605,American University,Bei Xiao
1606,American University,Neyaz Ahmed
1607,American University,Jason Brown
1608,American University,Narendra Desirazu
1609,American University,Alan Ford
1610,American University,John Miller
1611,American University,John Morada
1612,American University,Charles Pak
1613,American University,Stephen Casey
1614,American University,Mary Gray
1615,American University,Andrew Phelps
1616,American University,Krzysztof Pietroszek
1617,American University,Michael Gray
1618,American University,Angela Wu
1619,Old Dominion University,Janet Brunelle
1620,Old Dominion University,Andrey Chernikov
1621,Old Dominion University,Nikos Chrisochoides
1622,Old Dominion University,Ayman El Mesalami
1623,Old Dominion University,Vikas Ganjigunte Ashok
1624,Old Dominion University,Rekha Gupta
1625,Old Dominion University,Shuai Hao
1626,Old Dominion University,Jing He
1627,Old Dominion University,Soad Ibrahim
1628,Old Dominion University,Sampath Jayarathna
1629,Old Dominion University,Thomas Kennedy
1630,Old Dominion University,Yaohang Li
1631,Old Dominion University,Jay Morris
1632,Old Dominion University,Ravi Mukkamala
1633,Old Dominion University,Michael Nelson
1634,Old Dominion University,Prof. Stephan Olariu
1635,Old Dominion University,Faryaneh Poursardar
1636,Old Dominion University,Gene Price
1637,Old Dominion University,Desh Ranjan
1638,Old Dominion University,Jiangwen Sun
1639,Old Dominion University,Fengjiao Wang
1640,Old Dominion University,Cong Wang
1641,Old Dominion University,Michele C. Weigle
1642,Old Dominion University,Jian Wu
1643,Old Dominion University,Hongyi Wu
1644,Old Dominion University,Susan Zehra
1645,Old Dominion University,Steven Zeil
1646,Old Dominion University,Dr. Danella Zhao
1647,Old Dominion University,Mohammad Zubair
1648,University of Puerto Rico at R¡o Piedras,Karen Buchmueller
1649,University of Puerto Rico at R¡o Piedras,Tania I Houjeiry
1650,University of Puerto Rico at R¡o Piedras,Jason O\'Kane
1651,University of Puerto Rico at R¡o Piedras,Juan M. Caicedo
1652,University of Puerto Rico at R¡o Piedras,Ph.D. Barbara A. Koons-Witt
1653,University of Puerto Rico at R¡o Piedras,Joshua Alper
1654,University of Puerto Rico at R¡o Piedras,Robert Podolsky
1655,University of Puerto Rico at R¡o Piedras,William R. Harrell
1656,University of Puerto Rico at R¡o Piedras,Felice Manganiello
1657,University of Puerto Rico at R¡o Piedras,Karen Fischer
1658,University of Puerto Rico at R¡o Piedras,Ms. Caryl Jardon
1659,University of Puerto Rico at R¡o Piedras,Ubaldo Cordova
1660,University of Puerto Rico at R¡o Piedras,Juan Ramirez-Lugo
1661,University of Puerto Rico at R¡o Piedras,Arthur D. Tinoco
1662,University of Puerto Rico at R¡o Piedras,Asher Rosinger
1663,Mississippi State University,Edward Luke
1664,Mississippi State University,Chad McDaniel
1665,Mississippi State University,Corey Mize
1666,Mississippi State University,Ioana Banicescu
1667,Mississippi State University,Cindy Bethel
1668,Mississippi State University,Tanmay Bhowmik
1669,Mississippi State University,Joe Crumpton
1670,Mississippi State University,Walter T Griffin
1671,Mississippi State University,Drew Hamilton
1672,Mississippi State University,Eric A. Hansen
1673,Mississippi State University,Kortni D. Neal
1674,Mississippi State University,Shahram Rahimi
1675,Mississippi State University,Mahalingam Ramkumar
1676,Mississippi State University,Thomas Ritter
1677,Mississippi State University,Ed Swan
1678,Mississippi State University,Stephen Torri
1679,Mississippi State University,Lisa Henderson
1680,Mississippi State University,Stefano Iannucci
1681,Mississippi State University,T.J. Jankun-Kelly
1682,Mississippi State University,Aubrey Knight
1683,CUNY Graduate School and University Center,Ping Ji
1684,CUNY Graduate School and University Center,Sos Agaian
1685,CUNY Graduate School and University Center,Asohan Amarasingham
1686,CUNY Graduate School and University Center,Sergei Artemov
1687,CUNY Graduate School and University Center,Amotz Bar-Noy
1688,CUNY Graduate School and University Center,Raquel Benbunan-Fich
1689,CUNY Graduate School and University Center,Peter Brass
1690,CUNY Graduate School and University Center,Theodore Brown
1691,CUNY Graduate School and University Center,Candido Cabo
1692,CUNY Graduate School and University Center,Hui Chen
1693,CUNY Graduate School and University Center,Soon Ae Chun
1694,CUNY Graduate School and University Center,Louis D\'Alotto
1695,CUNY Graduate School and University Center,Saptarshi Debroy
1696,CUNY Graduate School and University Center,Sven Dietrich
1697,CUNY Graduate School and University Center,Susan Epstein
1698,CUNY Graduate School and University Center,Ronak Etemadpour
1699,CUNY Graduate School and University Center,Nelly Fazio
1700,CUNY Graduate School and University Center,Itai Feigenbaum
1701,CUNY Graduate School and University Center,Elena Filatova
1702,CUNY Graduate School and University Center,Linda Friedman
1703,CUNY Graduate School and University Center,Rosario Gennaro
1704,CUNY Graduate School and University Center,Izidor Gertner
